id,name,style,type,grade,price,description,modelPath,imagePath
fig_beach_heroine_clay,비치 히로인 (클레이),클레이,model,S,36000,,assets/models/fig_beach_heroine_clay.glb,
fig_beach_heroine_mech,비치 히로인 (메카닉),메카닉,model,SSS,196000,,assets/models/fig_beach_heroine_mech.glb,
fig_beach_heroine_metallic,비치 히로인 (메탈릭),메탈릭,model,SSSS,373000,,assets/models/fig_beach_heroine_metallic.glb,
fig_beach_heroine_pixel,비치 히로인 (복셀픽셀),복셀픽셀,model,A,15000,,assets/models/fig_beach_heroine_pixel.glb,
fig_beach_heroine_plush,비치 히로인 (플러시),플러시,model,S,30000,,assets/models/fig_beach_heroine_plush.glb,
fig_beach_heroine_realistic,비치 히로인 (리얼리스틱),리얼리스틱,model,SSS,257000,,assets/models/fig_beach_heroine_realistic.glb,
fig_beach_heroine_stylized,비치 히로인 (스타일라이즈드),스타일라이즈드,model,SS,93000,,assets/models/fig_beach_heroine_stylized.glb,
fig_beach_heroine_vinyl,비치 히로인 (바이닐토이),바이닐토이,model,SS,94000,,assets/models/fig_beach_heroine_vinyl.glb,
fig_beach_heroine_wooden,비치 히로인 (우드카빙),우드카빙,model,S,44000,,assets/models/fig_beach_heroine_wooden.glb,
fig_bunny_suit_dealer_mech,바니 딜러 (메카닉),메카닉,model,SSS,221000,,assets/models/fig_bunny_suit_dealer_mech.glb,
fig_bunny_suit_dealer_metallic,바니 딜러 (메탈릭),메탈릭,model,SSSS,441000,,assets/models/fig_bunny_suit_dealer_metallic.glb,
fig_bunny_suit_dealer_pixel,바니 딜러 (복셀픽셀),복셀픽셀,model,S,19000,,assets/models/fig_bunny_suit_dealer_pixel.glb,
fig_bunny_suit_dealer_plush,바니 딜러 (플러시),플러시,model,S,27000,,assets/models/fig_bunny_suit_dealer_plush.glb,
fig_bunny_suit_dealer_realistic,바니 딜러 (리얼리스틱),리얼리스틱,model,SSS,300000,,assets/models/fig_bunny_suit_dealer_realistic.glb,
fig_bunny_suit_dealer_stylized,바니 딜러 (스타일라이즈드),스타일라이즈드,model,SS,89000,,assets/models/fig_bunny_suit_dealer_stylized.glb,
fig_bunny_suit_dealer_wooden,바니 딜러 (우드카빙),우드카빙,model,S,56000,,assets/models/fig_bunny_suit_dealer_wooden.glb,
fig_cafe_barista_girl_chibi,카페 바리스타 (치비),치비,model,A,18000,,assets/models/fig_cafe_barista_girl_chibi.glb,
fig_cafe_barista_girl_clay,카페 바리스타 (클레이),클레이,model,S,39000,,assets/models/fig_cafe_barista_girl_clay.glb,
fig_cafe_barista_girl_mech,카페 바리스타 (메카닉),메카닉,model,SSS,229000,,assets/models/fig_cafe_barista_girl_mech.glb,
fig_cafe_barista_girl_metallic,카페 바리스타 (메탈릭),메탈릭,model,SSSS,343000,,assets/models/fig_cafe_barista_girl_metallic.glb,
fig_cafe_barista_girl_pixel,카페 바리스타 (복셀픽셀),복셀픽셀,model,A,17000,,assets/models/fig_cafe_barista_girl_pixel.glb,
fig_cafe_barista_girl_plush,카페 바리스타 (플러시),플러시,model,A,20000,,assets/models/fig_cafe_barista_girl_plush.glb,
fig_cafe_barista_girl_realistic,카페 바리스타 (리얼리스틱),리얼리스틱,model,SSSS,414000,,assets/models/fig_cafe_barista_girl_realistic.glb,
fig_cafe_barista_girl_wooden,카페 바리스타 (우드카빙),우드카빙,model,S,48000,,assets/models/fig_cafe_barista_girl_wooden.glb,
fig_catgirl_gamer_chibi,캣걸 게이머 (치비),치비,model,A,19000,,assets/models/fig_catgirl_gamer_chibi.glb,
fig_catgirl_gamer_clay,캣걸 게이머 (클레이),클레이,model,S,45000,,assets/models/fig_catgirl_gamer_clay.glb,
fig_catgirl_gamer_mech,캣걸 게이머 (메카닉),메카닉,model,SSS,221000,,assets/models/fig_catgirl_gamer_mech.glb,
fig_catgirl_gamer_metallic,캣걸 게이머 (메탈릭),메탈릭,model,SSSS,387000,,assets/models/fig_catgirl_gamer_metallic.glb,
fig_catgirl_gamer_pixel,캣걸 게이머 (복셀픽셀),복셀픽셀,model,S,21000,,assets/models/fig_catgirl_gamer_pixel.glb,
fig_catgirl_gamer_plush,캣걸 게이머 (플러시),플러시,model,S,32000,,assets/models/fig_catgirl_gamer_plush.glb,
fig_catgirl_gamer_realistic,캣걸 게이머 (리얼리스틱),리얼리스틱,model,SSSS,500000,,assets/models/fig_catgirl_gamer_realistic.glb,
fig_catgirl_gamer_stylized,캣걸 게이머 (스타일라이즈드),스타일라이즈드,model,SS,86000,,assets/models/fig_catgirl_gamer_stylized.glb,
fig_catgirl_gamer_vinyl,캣걸 게이머 (바이닐토이),바이닐토이,model,SS,82000,,assets/models/fig_catgirl_gamer_vinyl.glb,
fig_catgirl_gamer_wooden,캣걸 게이머 (우드카빙),우드카빙,model,S,51000,,assets/models/fig_catgirl_gamer_wooden.glb,
fig_cyber_hacker_girl_clay,사이버 해커 (클레이),클레이,model,S,43000,,assets/models/fig_cyber_hacker_girl_clay.glb,
fig_cyber_hacker_girl_mech,사이버 해커 (메카닉),메카닉,model,SS,127000,,assets/models/fig_cyber_hacker_girl_mech.glb,
fig_cyber_hacker_girl_metallic,사이버 해커 (메탈릭),메탈릭,model,SSS,220000,,assets/models/fig_cyber_hacker_girl_metallic.glb,
fig_cyber_hacker_girl_realistic,사이버 해커 (리얼리스틱),리얼리스틱,model,SSSS,411000,,assets/models/fig_cyber_hacker_girl_realistic.glb,
fig_cyber_hacker_girl_wooden,사이버 해커 (우드카빙),우드카빙,model,S,54000,,assets/models/fig_cyber_hacker_girl_wooden.glb,
fig_detective_ojousama_clay,탐정 아가씨 (클레이),클레이,model,S,35000,,assets/models/fig_detective_ojousama_clay.glb,
fig_detective_ojousama_mech,탐정 아가씨 (메카닉),메카닉,model,SS,125000,,assets/models/fig_detective_ojousama_mech.glb,
fig_detective_ojousama_metallic,탐정 아가씨 (메탈릭),메탈릭,model,SSSS,359000,,assets/models/fig_detective_ojousama_metallic.glb,
fig_detective_ojousama_pixel,탐정 아가씨 (복셀픽셀),복셀픽셀,model,A,15000,,assets/models/fig_detective_ojousama_pixel.glb,
fig_detective_ojousama_plush,탐정 아가씨 (플러시),플러시,model,A,23000,,assets/models/fig_detective_ojousama_plush.glb,
fig_detective_ojousama_realistic,탐정 아가씨 (리얼리스틱),리얼리스틱,model,SSSS,443000,,assets/models/fig_detective_ojousama_realistic.glb,
fig_devilish_schoolgirl_clay,악마 여학생 (클레이),클레이,model,S,37000,,assets/models/fig_devilish_schoolgirl_clay.glb,
fig_devilish_schoolgirl_metallic,악마 여학생 (메탈릭),메탈릭,model,SSS,253000,,assets/models/fig_devilish_schoolgirl_metallic.glb,
fig_devilish_schoolgirl_realistic,악마 여학생 (리얼리스틱),리얼리스틱,model,SSSS,449000,,assets/models/fig_devilish_schoolgirl_realistic.glb,
fig_devilish_schoolgirl_stylized,악마 여학생 (스타일라이즈드),스타일라이즈드,model,SS,109000,,assets/models/fig_devilish_schoolgirl_stylized.glb,
fig_devilish_schoolgirl_vinyl,악마 여학생 (바이닐토이),바이닐토이,model,SS,98000,,assets/models/fig_devilish_schoolgirl_vinyl.glb,
fig_devilish_schoolgirl_wooden,악마 여학생 (우드카빙),우드카빙,model,S,50000,,assets/models/fig_devilish_schoolgirl_wooden.glb,
fig_fox_priestess_chibi,여우 무녀 (치비),치비,model,S,25000,,assets/models/fig_fox_priestess_chibi.glb,
fig_fox_priestess_mech,여우 무녀 (메카닉),메카닉,model,SSS,222000,,assets/models/fig_fox_priestess_mech.glb,
fig_fox_priestess_metallic,여우 무녀 (메탈릭),메탈릭,model,SSSS,422000,,assets/models/fig_fox_priestess_metallic.glb,
fig_fox_priestess_pixel,여우 무녀 (복셀픽셀),복셀픽셀,model,A,17000,,assets/models/fig_fox_priestess_pixel.glb,
fig_fox_priestess_plush,여우 무녀 (플러시),플러시,model,A,19000,,assets/models/fig_fox_priestess_plush.glb,
fig_fox_priestess_realistic,여우 무녀 (리얼리스틱),리얼리스틱,model,SSSS,421000,,assets/models/fig_fox_priestess_realistic.glb,
fig_fox_priestess_stylized,여우 무녀 (스타일라이즈드),스타일라이즈드,model,SS,86000,,assets/models/fig_fox_priestess_stylized.glb,
fig_fox_priestess_vinyl,여우 무녀 (바이닐토이),바이닐토이,model,SS,88000,,assets/models/fig_fox_priestess_vinyl.glb,
fig_fox_priestess_wooden,여우 무녀 (우드카빙),우드카빙,model,S,55000,,assets/models/fig_fox_priestess_wooden.glb,
fig_gothic_lolita_chibi,고딕 로리타 (치비),치비,model,A,19000,,assets/models/fig_gothic_lolita_chibi.glb,
fig_gothic_lolita_clay,고딕 로리타 (클레이),클레이,model,S,39000,,assets/models/fig_gothic_lolita_clay.glb,
fig_gothic_lolita_mech,고딕 로리타 (메카닉),메카닉,model,SSS,188000,,assets/models/fig_gothic_lolita_mech.glb,
fig_gothic_lolita_metallic,고딕 로리타 (메탈릭),메탈릭,model,SSS,244000,,assets/models/fig_gothic_lolita_metallic.glb,
fig_gothic_lolita_pixel,고딕 로리타 (복셀픽셀),복셀픽셀,model,A,14000,,assets/models/fig_gothic_lolita_pixel.glb,
fig_gothic_lolita_plush,고딕 로리타 (플러시),플러시,model,A,20000,,assets/models/fig_gothic_lolita_plush.glb,
fig_gothic_lolita_realistic,고딕 로리타 (리얼리스틱),리얼리스틱,model,SSSS,498000,,assets/models/fig_gothic_lolita_realistic.glb,
fig_gothic_lolita_vinyl,고딕 로리타 (바이닐토이),바이닐토이,model,SS,90000,,assets/models/fig_gothic_lolita_vinyl.glb,
fig_gothic_lolita_wooden,고딕 로리타 (우드카빙),우드카빙,model,S,44000,,assets/models/fig_gothic_lolita_wooden.glb,
fig_gyaru_sniper_clay,갸루 스나이퍼 (클레이),클레이,model,S,44000,,assets/models/fig_gyaru_sniper_clay.glb,
fig_gyaru_sniper_mech,갸루 스나이퍼 (메카닉),메카닉,model,SS,140000,,assets/models/fig_gyaru_sniper_mech.glb,
fig_gyaru_sniper_metallic,갸루 스나이퍼 (메탈릭),메탈릭,model,SSSS,437000,,assets/models/fig_gyaru_sniper_metallic.glb,
fig_gyaru_sniper_plush,갸루 스나이퍼 (플러시),플러시,model,S,27000,,assets/models/fig_gyaru_sniper_plush.glb,
fig_gyaru_sniper_realistic,갸루 스나이퍼 (리얼리스틱),리얼리스틱,model,SSSS,469000,,assets/models/fig_gyaru_sniper_realistic.glb,
fig_gyaru_sniper_stylized,갸루 스나이퍼 (스타일라이즈드),스타일라이즈드,model,SS,94000,,assets/models/fig_gyaru_sniper_stylized.glb,
fig_gyaru_sniper_vinyl,갸루 스나이퍼 (바이닐토이),바이닐토이,model,S,68000,,assets/models/fig_gyaru_sniper_vinyl.glb,
fig_gyaru_sniper_wooden,갸루 스나이퍼 (우드카빙),우드카빙,model,S,46000,,assets/models/fig_gyaru_sniper_wooden.glb,
fig_kimono_fireworks_chibi,기모노 불꽃놀이 (치비),치비,model,S,24000,,assets/models/fig_kimono_fireworks_chibi.glb,
fig_kimono_fireworks_clay,기모노 불꽃놀이 (클레이),클레이,model,S,34000,,assets/models/fig_kimono_fireworks_clay.glb,
fig_kimono_fireworks_mech,기모노 불꽃놀이 (메카닉),메카닉,model,SS,153000,,assets/models/fig_kimono_fireworks_mech.glb,
fig_kimono_fireworks_metallic,기모노 불꽃놀이 (메탈릭),메탈릭,model,SSS,233000,,assets/models/fig_kimono_fireworks_metallic.glb,
fig_kimono_fireworks_realistic,기모노 불꽃놀이 (리얼리스틱),리얼리스틱,model,SSSS,428000,,assets/models/fig_kimono_fireworks_realistic.glb,
fig_kimono_fireworks_stylized,기모노 불꽃놀이 (스타일라이즈드),스타일라이즈드,model,S,61000,,assets/models/fig_kimono_fireworks_stylized.glb,
fig_kimono_fireworks_vinyl,기모노 불꽃놀이 (바이닐토이),바이닐토이,model,SS,88000,,assets/models/fig_kimono_fireworks_vinyl.glb,
fig_kimono_fireworks_wooden,기모노 불꽃놀이 (우드카빙),우드카빙,model,S,44000,,assets/models/fig_kimono_fireworks_wooden.glb,
fig_librarian_mage_chibi,사서 마법사 (치비),치비,model,A,20000,,assets/models/fig_librarian_mage_chibi.glb,
fig_librarian_mage_mech,사서 마법사 (메카닉),메카닉,model,SSS,183000,,assets/models/fig_librarian_mage_mech.glb,
fig_librarian_mage_metallic,사서 마법사 (메탈릭),메탈릭,model,SSSS,364000,,assets/models/fig_librarian_mage_metallic.glb,
fig_librarian_mage_pixel,사서 마법사 (복셀픽셀),복셀픽셀,model,S,24000,,assets/models/fig_librarian_mage_pixel.glb,
fig_librarian_mage_plush,사서 마법사 (플러시),플러시,model,A,21000,,assets/models/fig_librarian_mage_plush.glb,
fig_librarian_mage_stylized,사서 마법사 (스타일라이즈드),스타일라이즈드,model,SS,96000,,assets/models/fig_librarian_mage_stylized.glb,
fig_librarian_mage_vinyl,사서 마법사 (바이닐토이),바이닐토이,model,S,66000,,assets/models/fig_librarian_mage_vinyl.glb,
fig_librarian_mage_wooden,사서 마법사 (우드카빙),우드카빙,model,S,46000,,assets/models/fig_librarian_mage_wooden.glb,
fig_maid_cafe_star_chibi,메이드 카페 스타 (치비),치비,model,S,26000,,assets/models/fig_maid_cafe_star_chibi.glb,
fig_maid_cafe_star_clay,메이드 카페 스타 (클레이),클레이,model,S,41000,,assets/models/fig_maid_cafe_star_clay.glb,
fig_maid_cafe_star_mech,메이드 카페 스타 (메카닉),메카닉,model,SSS,233000,,assets/models/fig_maid_cafe_star_mech.glb,
fig_maid_cafe_star_metallic,메이드 카페 스타 (메탈릭),메탈릭,model,SSS,252000,,assets/models/fig_maid_cafe_star_metallic.glb,
fig_maid_cafe_star_pixel,메이드 카페 스타 (복셀픽셀),복셀픽셀,model,S,19000,,assets/models/fig_maid_cafe_star_pixel.glb,
fig_maid_cafe_star_plush,메이드 카페 스타 (플러시),플러시,model,A,20000,,assets/models/fig_maid_cafe_star_plush.glb,
fig_maid_cafe_star_realistic,메이드 카페 스타 (리얼리스틱),리얼리스틱,model,SSS,252000,,assets/models/fig_maid_cafe_star_realistic.glb,
fig_maid_cafe_star_vinyl,메이드 카페 스타 (바이닐토이),바이닐토이,model,S,55000,,assets/models/fig_maid_cafe_star_vinyl.glb,
fig_maid_cafe_star_wooden,메이드 카페 스타 (우드카빙),우드카빙,model,S,49000,,assets/models/fig_maid_cafe_star_wooden.glb,
fig_mecha_pilot_girl_chibi,메카 파일럿 (치비),치비,model,S,27000,,assets/models/fig_mecha_pilot_girl_chibi.glb,
fig_mecha_pilot_girl_metallic,메카 파일럿 (메탈릭),메탈릭,model,SSSS,341000,,assets/models/fig_mecha_pilot_girl_metallic.glb,
fig_mecha_pilot_girl_pixel,메카 파일럿 (복셀픽셀),복셀픽셀,model,S,21000,,assets/models/fig_mecha_pilot_girl_pixel.glb,
fig_mecha_pilot_girl_wooden,메카 파일럿 (우드카빙),우드카빙,model,S,50000,,assets/models/fig_mecha_pilot_girl_wooden.glb,
fig_nurse_android_chibi,간호 안드로이드 (치비),치비,model,S,25000,,assets/models/fig_nurse_android_chibi.glb,
fig_nurse_android_clay,간호 안드로이드 (클레이),클레이,model,S,39000,,assets/models/fig_nurse_android_clay.glb,
fig_nurse_android_mech,간호 안드로이드 (메카닉),메카닉,model,SS,146000,,assets/models/fig_nurse_android_mech.glb,
fig_nurse_android_metallic,간호 안드로이드 (메탈릭),메탈릭,model,SSSS,384000,,assets/models/fig_nurse_android_metallic.glb,
fig_nurse_android_pixel,간호 안드로이드 (복셀픽셀),복셀픽셀,model,S,22000,,assets/models/fig_nurse_android_pixel.glb,
fig_nurse_android_plush,간호 안드로이드 (플러시),플러시,model,S,28000,,assets/models/fig_nurse_android_plush.glb,
fig_nurse_android_realistic,간호 안드로이드 (리얼리스틱),리얼리스틱,model,SSSS,500000,,assets/models/fig_nurse_android_realistic.glb,
fig_nurse_android_stylized,간호 안드로이드 (스타일라이즈드),스타일라이즈드,model,S,75000,,assets/models/fig_nurse_android_stylized.glb,
fig_nurse_android_vinyl,간호 안드로이드 (바이닐토이),바이닐토이,model,S,70000,,assets/models/fig_nurse_android_vinyl.glb,
fig_nurse_android_wooden,간호 안드로이드 (우드카빙),우드카빙,model,S,45000,,assets/models/fig_nurse_android_wooden.glb,
fig_office_secret_agent_realistic,오피스 비밀요원 (리얼리스틱),리얼리스틱,model,SSSS,432000,,assets/models/fig_office_secret_agent_realistic.glb,
fig_office_secret_agent_wooden,오피스 비밀요원 (우드카빙),우드카빙,model,S,47000,,assets/models/fig_office_secret_agent_wooden.glb,
fig_oni_girl_chibi,오니 소녀 (치비),치비,model,S,22000,,assets/models/fig_oni_girl_chibi.glb,
fig_oni_girl_clay,오니 소녀 (클레이),클레이,model,S,37000,,assets/models/fig_oni_girl_clay.glb,
fig_oni_girl_mech,오니 소녀 (메카닉),메카닉,model,SS,161000,,assets/models/fig_oni_girl_mech.glb,
fig_oni_girl_metallic,오니 소녀 (메탈릭),메탈릭,model,SSSS,453000,,assets/models/fig_oni_girl_metallic.glb,
fig_oni_girl_pixel,오니 소녀 (복셀픽셀),복셀픽셀,model,S,20000,,assets/models/fig_oni_girl_pixel.glb,
fig_oni_girl_plush,오니 소녀 (플러시),플러시,model,S,34000,,assets/models/fig_oni_girl_plush.glb,
fig_oni_girl_realistic,오니 소녀 (리얼리스틱),리얼리스틱,model,SSSS,433000,,assets/models/fig_oni_girl_realistic.glb,
fig_oni_girl_stylized,오니 소녀 (스타일라이즈드),스타일라이즈드,model,SS,90000,,assets/models/fig_oni_girl_stylized.glb,
fig_oni_girl_vinyl,오니 소녀 (바이닐토이),바이닐토이,model,SS,84000,,assets/models/fig_oni_girl_vinyl.glb,
fig_oni_girl_wooden,오니 소녀 (우드카빙),우드카빙,model,S,46000,,assets/models/fig_oni_girl_wooden.glb,
fig_punk_guitarist_mech,펑크 기타리스트 (메카닉),메카닉,model,SS,142000,,assets/models/fig_punk_guitarist_mech.glb,
fig_punk_guitarist_metallic,펑크 기타리스트 (메탈릭),메탈릭,model,SSS,214000,,assets/models/fig_punk_guitarist_metallic.glb,
fig_punk_guitarist_stylized,펑크 기타리스트 (스타일라이즈드),스타일라이즈드,model,S,70000,,assets/models/fig_punk_guitarist_stylized.glb,
fig_punk_guitarist_vinyl,펑크 기타리스트 (바이닐토이),바이닐토이,model,S,66000,,assets/models/fig_punk_guitarist_vinyl.glb,
fig_punk_guitarist_wooden,펑크 기타리스트 (우드카빙),우드카빙,model,S,43000,,assets/models/fig_punk_guitarist_wooden.glb,
fig_sailor_uniform_ace_chibi,세일러 에이스 (치비),치비,model,A,20000,,assets/models/fig_sailor_uniform_ace_chibi.glb,
fig_sailor_uniform_ace_clay,세일러 에이스 (클레이),클레이,model,S,44000,,assets/models/fig_sailor_uniform_ace_clay.glb,
fig_sailor_uniform_ace_mech,세일러 에이스 (메카닉),메카닉,model,SS,123000,,assets/models/fig_sailor_uniform_ace_mech.glb,
fig_sailor_uniform_ace_metallic,세일러 에이스 (메탈릭),메탈릭,model,SSSS,409000,,assets/models/fig_sailor_uniform_ace_metallic.glb,
fig_sailor_uniform_ace_pixel,세일러 에이스 (복셀픽셀),복셀픽셀,model,S,23000,,assets/models/fig_sailor_uniform_ace_pixel.glb,
fig_sailor_uniform_ace_plush,세일러 에이스 (플러시),플러시,model,S,31000,,assets/models/fig_sailor_uniform_ace_plush.glb,
fig_sailor_uniform_ace_realistic,세일러 에이스 (리얼리스틱),리얼리스틱,model,SSSS,500000,,assets/models/fig_sailor_uniform_ace_realistic.glb,
fig_sailor_uniform_ace_stylized,세일러 에이스 (스타일라이즈드),스타일라이즈드,model,S,78000,,assets/models/fig_sailor_uniform_ace_stylized.glb,
fig_samurai_princess_chibi,사무라이 공주 (치비),치비,model,S,27000,,assets/models/fig_samurai_princess_chibi.glb,
fig_samurai_princess_metallic,사무라이 공주 (메탈릭),메탈릭,model,SSSS,398000,,assets/models/fig_samurai_princess_metallic.glb,
fig_school_idol_chibi,스쿨 아이돌 (치비),치비,model,S,23000,,assets/models/fig_school_idol_chibi.glb,
fig_school_idol_clay,스쿨 아이돌 (클레이),클레이,model,S,43000,,assets/models/fig_school_idol_clay.glb,
fig_school_idol_mech,스쿨 아이돌 (메카닉),메카닉,model,SSS,230000,,assets/models/fig_school_idol_mech.glb,
fig_school_idol_metallic,스쿨 아이돌 (메탈릭),메탈릭,model,SSSS,451000,,assets/models/fig_school_idol_metallic.glb,
fig_school_idol_pixel,스쿨 아이돌 (복셀픽셀),복셀픽셀,model,A,13000,,assets/models/fig_school_idol_pixel.glb,
fig_school_idol_plush,스쿨 아이돌 (플러시),플러시,model,S,27000,,assets/models/fig_school_idol_plush.glb,
fig_school_idol_realistic,스쿨 아이돌 (리얼리스틱),리얼리스틱,model,SSSS,401000,,assets/models/fig_school_idol_realistic.glb,
fig_school_idol_stylized,스쿨 아이돌 (스타일라이즈드),스타일라이즈드,model,SS,94000,,assets/models/fig_school_idol_stylized.glb,
fig_school_idol_vinyl,스쿨 아이돌 (바이닐토이),바이닐토이,model,SS,97000,,assets/models/fig_school_idol_vinyl.glb,
fig_school_idol_wooden,스쿨 아이돌 (우드카빙),우드카빙,model,S,43000,,assets/models/fig_school_idol_wooden.glb,
fig_shrine_archer_mech,신사 궁수 (메카닉),메카닉,model,SSS,222000,,assets/models/fig_shrine_archer_mech.glb,
fig_shrine_maiden_chibi,무녀 (치비),치비,model,A,17000,,assets/models/fig_shrine_maiden_chibi.glb,
fig_shrine_maiden_clay,무녀 (클레이),클레이,model,S,43000,,assets/models/fig_shrine_maiden_clay.glb,
fig_shrine_maiden_mech,무녀 (메카닉),메카닉,model,SSS,214000,,assets/models/fig_shrine_maiden_mech.glb,
fig_shrine_maiden_metallic,무녀 (메탈릭),메탈릭,model,SSS,205000,,assets/models/fig_shrine_maiden_metallic.glb,
fig_shrine_maiden_pixel,무녀 (복셀픽셀),복셀픽셀,model,A,17000,,assets/models/fig_shrine_maiden_pixel.glb,
fig_shrine_maiden_plush,무녀 (플러시),플러시,model,S,29000,,assets/models/fig_shrine_maiden_plush.glb,
fig_shrine_maiden_realistic,무녀 (리얼리스틱),리얼리스틱,model,SSSS,445000,,assets/models/fig_shrine_maiden_realistic.glb,
fig_shrine_maiden_stylized,무녀 (스타일라이즈드),스타일라이즈드,model,S,69000,,assets/models/fig_shrine_maiden_stylized.glb,
fig_shrine_maiden_vinyl,무녀 (바이닐토이),바이닐토이,model,SS,98000,,assets/models/fig_shrine_maiden_vinyl.glb,
fig_shrine_maiden_wooden,무녀 (우드카빙),우드카빙,model,S,51000,,assets/models/fig_shrine_maiden_wooden.glb,
fig_tennis_ace_chibi,테니스 에이스 (치비),치비,model,S,23000,,assets/models/fig_tennis_ace_chibi.glb,
fig_tennis_ace_clay,테니스 에이스 (클레이),클레이,model,S,43000,,assets/models/fig_tennis_ace_clay.glb,
fig_tennis_ace_plush,테니스 에이스 (플러시),플러시,model,S,34000,,assets/models/fig_tennis_ace_plush.glb,
fig_tennis_ace_wooden,테니스 에이스 (우드카빙),우드카빙,model,S,55000,,assets/models/fig_tennis_ace_wooden.glb,
fig_tracksuit_streamer_clay,트레이닝복 스트리머 (클레이),클레이,model,S,44000,,assets/models/fig_tracksuit_streamer_clay.glb,
fig_tracksuit_streamer_pixel,트레이닝복 스트리머 (복셀픽셀),복셀픽셀,model,S,21000,,assets/models/fig_tracksuit_streamer_pixel.glb,
fig_tracksuit_streamer_wooden,트레이닝복 스트리머 (우드카빙),우드카빙,model,S,48000,,assets/models/fig_tracksuit_streamer_wooden.glb,
fig_winter_coat_heroine_chibi,겨울 코트 히로인 (치비),치비,model,A,18000,,assets/models/fig_winter_coat_heroine_chibi.glb,
fig_winter_coat_heroine_clay,겨울 코트 히로인 (클레이),클레이,model,S,39000,,assets/models/fig_winter_coat_heroine_clay.glb,
fig_winter_coat_heroine_mech,겨울 코트 히로인 (메카닉),메카닉,model,SS,149000,,assets/models/fig_winter_coat_heroine_mech.glb,
fig_winter_coat_heroine_metallic,겨울 코트 히로인 (메탈릭),메탈릭,model,SSS,217000,,assets/models/fig_winter_coat_heroine_metallic.glb,
fig_winter_coat_heroine_pixel,겨울 코트 히로인 (복셀픽셀),복셀픽셀,model,S,19000,,assets/models/fig_winter_coat_heroine_pixel.glb,
fig_winter_coat_heroine_plush,겨울 코트 히로인 (플러시),플러시,model,S,31000,,assets/models/fig_winter_coat_heroine_plush.glb,
fig_winter_coat_heroine_realistic,겨울 코트 히로인 (리얼리스틱),리얼리스틱,model,SSS,252000,,assets/models/fig_winter_coat_heroine_realistic.glb,
fig_winter_coat_heroine_vinyl,겨울 코트 히로인 (바이닐토이),바이닐토이,model,S,61000,,assets/models/fig_winter_coat_heroine_vinyl.glb,
fig_winter_coat_heroine_wooden,겨울 코트 히로인 (우드카빙),우드카빙,model,S,45000,,assets/models/fig_winter_coat_heroine_wooden.glb,
card_fig_abomination_chibi,어보미네이션 (치비),치비,card,A,6000,,,assets/cards/fig_abomination_chibi.webp
card_fig_abomination_clay,어보미네이션 (클레이),클레이,card,A,11000,,,assets/cards/fig_abomination_clay.webp
card_fig_abomination_mech,어보미네이션 (메카닉),메카닉,card,S,30000,,,assets/cards/fig_abomination_mech.webp
